25171
25322
19179
11636
25485
21814
9544
3298
19231
25535
24164
24438
2845
23755
15322
20096
20245
15024
22463
5522
9382
945
2238
10814
18147
24973
17361
19289
9138
11573
9402
28248
6120
17405
22170
24758
23189
12790
6550
4066
24498
14431
9604
18952
979
1060
24033
4791
15036
24510
16961
25425
15595
11485
22138
956
18529
4680
18165
11901
13167
20336
6650
8943
21447
4997
25603
17140
13976
15907
6968
25816
8924
17940
17166
9523
28206
